Job profession,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist,P1,P2,P3,P4,P5,P6,P7,P8
Politician,12,7,14,19,10,19,17,6,1,0,1,2,0,2.0,2,0.0
Politician,12,7,13,19,5,18,17,6,1,0,1,2,0,2.0,2,0.0
Politician,13,8,11,19,5,17,17,5,1,0,1,2,0,2.0,2,0.0
Politician,13,8,12,19,5,16,17,5,1,0,1,2,0,2.0,2,0.0
Politician,13,9,12,19,5,15,17,5,1,0,1,2,0,2.0,2,0.0
Politician,14,9,11,19,6,19,17,6,1,0,1,2,0,2.0,2,0.0
Politician,14,10,14,19,7,18,17,6,1,0,1,2,0,2.0,2,0.0
Politician,14,10,13,19,8,17,17,6,1,0,1,2,0,2.0,2,0.0
Politician,12,5,11,19,9,16,18,5,1,0,1,2,0,2.0,2,0.0
Politician,12,5,12,19,10,15,18,5,1,0,1,2,0,2.0,2,0.0
Politician,13,6,12,19,5,19,18,5,1,0,1,2,0,2.0,2,0.0
Politician,13,6,11,19,7,18,18,6,1,0,1,2,0,2.0,2,0.0
Politician,13,7,14,19,7,17,18,6,1,0,1,2,0,2.0,2,0.0
Politician,14,7,13,19,7,16,18,6,1,0,1,2,0,2.0,2,0.0
Politician,14,8,11,19,7,15,18,5,1,0,1,2,0,2.0,2,0.0
Politician,14,8,12,19,6,19,18,5,1,0,1,2,0,2.0,2,0.0
Politician,12,9,12,19,7,18,18,5,1,0,1,2,0,2.0,2,0.0
Politician,12,9,11,19,8,17,18,6,1,0,1,2,0,2.0,2,0.0
Politician,13,10,14,19,9,16,18,6,1,0,1,2,0,2.0,2,0.0
Politician,13,10,13,19,10,15,18,6,1,0,1,2,0,2.0,2,0.0
Politician,13,5,12,19,5,19,18,5,1,0,1,2,0,2.0,2,0.0
Politician,14,5,13,19,8,18,18,5,1,0,1,2,0,2.0,2,0.0
Politician,14,6,12,19,8,17,15,5,1,0,1,2,0,2.0,2,0.0
Politician,14,6,12,19,8,16,16,6,1,0,1,2,0,2.0,2,0.0
Politician,12,7,12,19,8,15,18,6,1,0,1,2,0,2.0,2,0.0
Politician,12,7,12,19,8,19,19,6,1,0,1,2,0,2.0,2,0.0
Politician,13,8,12,19,6,18,16,5,1,0,1,2,0,2.0,2,0.0
Politician,13,8,12,19,7,17,20,5,1,0,1,2,0,2.0,2,0.0
Politician,13,9,12,19,8,16,19,5,1,0,1,2,0,2.0,2,0.0
Politician,14,9,12,19,9,15,17,6,1,0,1,2,0,2.0,2,0.0
Politician,14,10,12,19,10,19,15,6,1,0,1,2,0,2.0,2,0.0
Politician,14,10,12,19,5,18,16,6,1,0,1,2,0,2.0,2,0.0
Politician,13,7,12,19,8,17,20,5,1,0,1,2,0,2.0,2,0.0
Politician,14,7,12,19,8,16,17,5,1,0,1,2,0,2.0,2,0.0
Social Worker,11,5,20,6,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,7,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,8,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,9,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,6,20,10,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,7,20,5,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,8,20,6,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,9,20,6,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,10,20,6,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,6,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,6,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,6,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,7,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,6,20,8,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,7,20,9,14,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,8,20,10,14,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,9,20,5,14,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,12,10,20,8,14,18,17,7,1,0,2,0,1,2.0,2,0.0
Social Worker,12,5,20,8,14,18,17,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,6,20,6,14,18,17,9,1,0,2,0,1,2.0,2,0.0
Social Worker,12,6,19,7,14,18,17,10,1,0,2,0,1,2.0,2,0.0
Social Worker,12,6,19,8,14,18,17,5,1,0,2,0,1,2.0,2,0.0
Social Worker,12,7,19,9,14,18,17,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,8,19,10,14,18,17,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,9,19,5,13,16,19,7,1,0,2,0,1,2.0,2,0.0
Social Worker,12,10,19,7,13,16,19,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,5,19,7,13,16,19,9,1,0,2,0,1,2.0,2,0.0
Social Worker,12,6,19,7,13,16,19,10,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,6,12,19,18,5,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,6,12,19,18,8,1,0,2,0,1,2.0,2,0.0
Social Worker,11,6,20,8,12,19,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,7,20,8,12,18,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,8,20,8,12,16,18,7,1,0,2,0,1,2.0,2,0.0
Social Worker,11,9,20,8,14,16,18,8,1,0,2,0,1,2.0,2,0.0
Social Worker,11,10,20,8,14,16,18,9,1,0,2,0,1,2.0,2,0.0
Social Worker,11,5,20,8,14,16,18,10,1,0,2,0,1,2.0,2,0.0
Social Worker,12,6,20,8,14,19,17,5,1,0,2,0,1,2.0,2,0.0
Social Worker,12,6,20,8,14,18,17,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,6,20,8,14,18,17,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,6,19,8,14,18,17,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,7,19,8,14,18,17,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,8,19,8,14,18,17,8,1,0,2,0,1,2.0,2,0.0
Social Worker,12,9,19,8,14,16,17,7,1,0,2,0,1,2.0,2,0.0
Social Worker,14,10,15,9,12,16,18,8,1,0,2,0,1,2.0,2,0.0
Social Worker,14,7,15,9,12,16,18,9,1,0,2,0,1,2.0,2,0.0
Social Worker,14,8,15,9,12,16,18,10,1,0,2,0,1,2.0,2,0.0
Social Worker,14,9,15,9,12,19,18,5,1,0,2,0,1,2.0,2,0.0
Social Worker,12,10,15,9,12,19,18,8,1,0,2,0,1,2.0,2,0.0
Social Worker,14,5,15,9,12,19,18,9,1,0,2,0,1,2.0,2,0.0
Social Worker,14,8,15,9,12,19,18,9,1,0,2,0,1,2.0,2,0.0
Receptionist,19,18,12,13,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,17,12,14,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,16,12,12,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,15,12,11,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,20,16,12,14,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,17,12,12,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,18,12,13,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,19,12,13,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,18,12,14,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,18,12,12,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,17,12,11,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,16,12,14,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,20,15,12,12,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,16,12,13,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,17,12,13,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,18,12,14,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,19,12,12,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,18,12,11,5,20,11,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,18,11,14,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,19,17,11,12,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,20,16,11,13,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,16,15,11,13,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,15,16,11,14,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,19,17,11,12,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,19,18,11,11,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,16,19,11,14,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,15,16,11,12,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,19,18,11,13,6,19,12,7,2,2,1,1,0,2.0,1,0.0
Receptionist,20,17,12,13,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,16,12,14,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,15,12,12,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,16,12,11,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,17,12,14,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,18,12,12,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,19,12,13,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,17,12,13,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,20,18,12,14,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,17,12,12,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,16,12,11,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,15,12,14,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,16,12,12,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,17,12,13,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,18,12,13,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,17,12,14,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,20,16,12,12,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,15,12,11,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,15,16,12,14,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,19,17,12,12,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,18,18,12,13,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Receptionist,16,19,12,14,8,20,13,6,2,2,1,1,0,2.0,1,0.0
Sales Representative,19,5,11,15,6,18,11,6,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,5,14,20,6,18,11,6,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,5,13,18,6,18,11,5,2,0,1,2,0,2.0,1,0.0
Sales Representative,16,5,12,17,5,18,11,5,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,5,11,20,5,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,20,5,14,20,5,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,19,5,13,15,5,18,11,6,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,5,12,20,6,18,11,6,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,5,11,18,6,18,11,5,2,0,1,2,0,2.0,1,0.0
Sales Representative,16,5,14,17,6,18,11,5,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,5,13,20,6,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,19,6,12,15,6,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,6,11,20,6,18,11,6,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,6,14,18,6,18,11,6,2,0,1,2,0,2.0,1,0.0
Sales Representative,16,6,13,17,6,18,11,5,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,6,12,20,6,18,11,5,2,0,1,2,0,2.0,1,0.0
Sales Representative,20,5,11,20,6,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,19,5,14,20,6,18,11,8,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,5,13,15,6,18,11,9,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,5,12,20,6,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,16,5,11,18,6,18,11,10,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,5,14,17,5,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,19,5,13,20,5,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,5,12,20,5,18,11,8,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,5,11,20,5,18,11,9,2,0,1,2,0,2.0,1,0.0
Sales Representative,16,5,14,15,5,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,5,13,20,6,18,11,10,2,0,1,2,0,2.0,1,0.0
Sales Representative,20,5,12,18,6,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,19,5,11,17,6,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,5,14,20,6,18,11,8,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,5,13,20,7,18,11,9,2,0,1,2,0,2.0,1,0.0
Sales Representative,16,5,12,20,7,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,5,11,15,7,18,11,10,2,0,1,2,0,2.0,1,0.0
Sales Representative,19,5,14,20,7,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,5,13,18,7,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,5,12,17,7,18,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,16,7,11,16,7,17,11,8,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,7,14,16,7,17,11,9,2,0,1,2,0,2.0,1,0.0
Sales Representative,20,7,13,16,7,17,11,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,19,7,12,16,7,17,12,10,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,7,11,15,7,17,12,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,7,14,20,7,17,12,8,2,0,1,2,0,2.0,1,0.0
Sales Representative,16,7,13,18,7,17,12,9,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,6,12,17,7,17,12,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,6,11,16,7,17,12,10,2,0,1,2,0,2.0,1,0.0
Sales Representative,17,5,14,15,7,17,12,7,2,0,1,2,0,2.0,1,0.0
Sales Representative,18,5,13,20,7,17,12,8,2,0,1,2,0,2.0,1,0.0
Sales Representative,19,7,12,18,7,17,12,8,2,0,1,2,0,2.0,1,0.0
Sales Representative,20,7,13,17,7,17,12,8,2,0,1,2,0,2.0,1,0.0
Sales Representative,15,7,12,16,7,17,12,8,2,0,1,2,0,2.0,1,0.0
Counselor,11,6,14,17,6,19,17,12,1,0,1,2,0,2.0,2,1.0
Counselor,12,6,14,17,6,16,16,12,1,0,1,2,0,2.0,2,1.0
Counselor,13,6,14,17,6,15,17,12,1,0,1,2,0,2.0,2,1.0
Counselor,14,6,14,17,6,17,19,12,1,0,1,2,0,2.0,2,1.0
Counselor,13,5,14,17,5,18,17,12,1,0,1,2,0,2.0,2,1.0
Counselor,12,5,14,15,5,19,16,12,1,0,1,2,0,2.0,2,1.0
Counselor,11,6,14,16,6,19,17,12,1,0,1,2,0,2.0,2,1.0
Counselor,11,6,14,18,6,16,19,12,1,0,1,2,0,2.0,2,1.0
Counselor,12,6,14,19,6,15,17,12,1,0,1,2,0,2.0,2,1.0
Counselor,13,6,14,20,5,17,17,13,1,0,1,2,0,2.0,2,1.0
Counselor,14,6,14,17,5,18,16,13,1,0,1,2,0,2.0,2,1.0
Counselor,13,5,14,15,6,19,17,13,1,0,1,2,0,2.0,2,1.0
Counselor,12,5,14,16,6,19,19,13,1,0,1,2,0,2.0,2,1.0
Counselor,11,5,14,18,5,16,16,13,1,0,1,2,0,2.0,2,1.0
Counselor,13,5,14,19,5,15,17,13,1,0,1,2,0,2.0,2,1.0
Counselor,13,5,14,20,5,17,19,13,1,0,1,2,0,2.0,2,1.0
Counselor,11,5,14,17,5,18,17,13,1,0,1,2,0,2.0,2,1.0
Counselor,12,5,14,15,5,18,16,13,1,0,1,2,0,2.0,2,1.0
Counselor,13,5,14,16,5,18,17,13,1,0,1,2,0,2.0,2,1.0
Counselor,14,6,14,18,5,19,19,14,1,0,1,2,0,2.0,2,1.0
Counselor,13,6,14,19,5,16,16,14,1,0,1,2,0,2.0,2,1.0
Counselor,12,5,14,20,5,15,17,14,1,0,1,2,0,2.0,2,1.0
Counselor,11,5,14,17,5,17,19,14,1,0,1,2,0,2.0,2,1.0
Counselor,14,5,14,17,5,18,17,14,1,0,1,2,0,2.0,2,1.0
Counselor,11,8,14,17,5,16,17,14,1,0,1,2,0,2.0,2,1.0
Counselor,12,7,14,15,8,16,16,14,1,0,1,2,0,2.0,2,1.0
Counselor,13,9,14,16,5,19,17,14,1,0,1,2,0,2.0,2,1.0
Counselor,14,8,14,18,8,16,19,14,1,0,1,2,0,2.0,2,1.0
Counselor,13,8,14,19,7,15,17,14,1,0,1,2,0,2.0,2,1.0
Counselor,12,8,14,20,9,17,20,14,1,0,1,2,0,2.0,2,1.0
Counselor,11,8,14,20,8,18,16,14,1,0,1,2,0,2.0,2,1.0
Counselor,14,8,14,20,8,19,17,14,1,0,1,2,0,2.0,2,1.0
Counselor,11,8,12,20,8,19,19,14,1,0,1,2,0,2.0,2,1.0
Counselor,12,8,12,15,8,19,20,14,1,0,1,2,0,2.0,2,1.0
Counselor,13,8,12,16,8,16,20,11,1,0,1,2,0,2.0,2,1.0
Counselor,14,8,12,18,5,15,16,11,1,0,1,2,0,2.0,2,1.0
Counselor,13,8,12,19,8,17,17,11,1,0,1,2,0,2.0,2,1.0
Counselor,12,5,12,20,7,18,19,11,1,0,1,2,0,2.0,2,1.0
Counselor,11,8,12,20,9,18,20,11,1,0,1,2,0,2.0,2,1.0
Counselor,11,7,12,15,8,19,16,11,1,0,1,2,0,2.0,2,1.0
Counselor,11,9,12,16,8,16,17,11,1,0,1,2,0,2.0,2,1.0
Counselor,12,7,12,18,7,15,19,11,1,0,1,2,0,2.0,2,1.0
Counselor,13,7,12,19,7,17,20,11,1,0,1,2,0,2.0,2,1.0
Counselor,14,7,12,20,7,18,16,11,1,0,1,2,0,2.0,2,1.0
Counselor,13,7,12,20,7,19,17,12,1,0,1,2,0,2.0,2,1.0
Counselor,12,7,12,15,7,19,19,12,1,0,1,2,0,2.0,2,1.0
Counselor,11,7,12,16,7,16,16,12,1,0,1,2,0,2.0,2,1.0
Counselor,12,7,12,18,7,15,17,12,1,0,1,2,0,2.0,2,1.0
Counselor,13,7,12,19,7,17,19,12,1,0,1,2,0,2.0,2,1.0
Counselor,14,7,12,20,7,18,20,12,1,0,1,2,0,2.0,2,1.0
Athlete,12,11,19,5,7,19,18,13,1,1,2,0,0,2.0,2,1.0
Athlete,11,11,17,6,7,19,16,12,1,1,2,0,0,2.0,2,1.0
Athlete,13,11,18,8,7,19,17,14,1,1,2,0,0,2.0,2,1.0
Athlete,14,11,16,7,7,19,19,12,1,1,2,0,0,2.0,2,1.0
Athlete,11,11,15,10,7,19,20,11,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,20,8,7,19,19,13,1,1,2,0,0,2.0,2,1.0
Athlete,13,11,19,6,5,19,18,12,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,18,5,6,19,17,14,1,1,2,0,0,2.0,2,1.0
Athlete,11,11,19,6,8,19,18,12,1,1,2,0,0,2.0,2,1.0
Athlete,13,11,19,8,7,19,15,11,1,1,2,0,0,2.0,2,1.0
Athlete,14,11,17,7,10,19,18,13,1,1,2,0,0,2.0,2,1.0
Athlete,11,11,18,10,8,19,16,12,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,16,8,6,19,17,14,1,1,2,0,0,2.0,2,1.0
Athlete,13,11,15,6,7,19,19,12,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,20,5,7,19,20,11,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,19,6,5,19,19,13,1,1,2,0,0,2.0,2,1.0
Athlete,11,11,18,8,6,19,18,13,1,1,2,0,0,2.0,2,1.0
Athlete,13,11,19,7,8,15,17,12,1,1,2,0,0,2.0,2,1.0
Athlete,14,11,17,10,7,15,18,14,1,1,2,0,0,2.0,2,1.0
Athlete,11,11,18,8,10,15,15,12,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,16,6,8,15,18,11,1,1,2,0,0,2.0,2,1.0
Athlete,13,11,15,5,6,15,18,13,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,20,6,7,15,16,12,1,1,2,0,0,2.0,2,1.0
Athlete,11,11,19,8,7,15,17,14,1,1,2,0,0,2.0,2,1.0
Athlete,13,11,18,7,7,15,19,12,1,1,2,0,0,2.0,2,1.0
Athlete,14,11,20,10,7,15,20,11,1,1,2,0,0,2.0,2,1.0
Athlete,11,11,19,8,5,15,19,13,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,18,6,6,15,18,12,1,1,2,0,0,2.0,2,1.0
Athlete,13,11,17,5,8,15,17,14,1,1,2,0,0,2.0,2,1.0
Athlete,12,11,16,6,7,15,18,12,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,16,8,10,15,15,11,1,1,2,0,0,2.0,2,1.0
Athlete,13,14,19,7,8,15,18,13,1,1,2,0,0,2.0,2,1.0
Athlete,14,14,17,10,6,17,16,13,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,16,8,7,17,17,13,1,1,2,0,0,2.0,2,1.0
Athlete,12,14,15,6,7,17,19,12,1,1,2,0,0,2.0,2,1.0
Athlete,13,14,20,5,7,17,20,14,1,1,2,0,0,2.0,2,1.0
Athlete,13,14,19,6,7,17,19,12,1,1,2,0,0,2.0,2,1.0
Athlete,13,14,18,8,5,17,18,11,1,1,2,0,0,2.0,2,1.0
Athlete,13,14,17,7,6,17,17,13,1,1,2,0,0,2.0,2,1.0
Athlete,13,14,16,10,8,17,18,13,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,17,8,7,17,16,12,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,19,6,10,17,17,14,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,17,5,8,17,19,12,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,16,6,6,17,20,11,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,15,8,9,17,19,13,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,20,7,9,17,18,13,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,19,10,9,17,17,12,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,18,8,9,17,18,14,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,17,6,9,17,15,12,1,1,2,0,0,2.0,2,1.0
Athlete,11,14,16,8,9,17,16,11,1,1,2,0,0,2.0,2,1.0
Dancer,5,20,18,5,11,2,11,14,0,2,2,0,1,1.0,1,1.0
Dancer,6,19,18,6,11,2,11,12,0,2,2,0,1,1.0,1,1.0
Dancer,7,18,18,7,12,2,12,11,0,2,2,0,1,1.0,1,1.0
Dancer,8,17,18,8,12,2,12,12,0,2,2,0,1,1.0,1,1.0
Dancer,9,16,18,9,13,2,13,12,0,2,2,0,1,1.0,1,1.0
Dancer,10,15,18,10,12,2,12,13,0,2,2,0,1,1.0,1,1.0
Dancer,10,20,18,10,12,17,12,14,0,2,2,0,1,2.0,1,1.0
Dancer,9,19,18,9,13,17,13,12,0,2,2,0,1,2.0,1,1.0
Dancer,8,18,18,8,13,17,13,12,0,2,2,0,1,2.0,1,1.0
Dancer,7,17,18,7,14,17,14,13,0,2,2,0,1,2.0,1,1.0
Dancer,6,16,18,6,14,17,14,13,0,2,2,0,1,2.0,1,1.0
Dancer,5,15,18,5,11,17,11,11,0,2,2,0,1,2.0,1,1.0
Dancer,5,20,18,10,12,17,12,11,0,2,2,0,1,2.0,1,1.0
Dancer,6,19,18,10,13,17,13,12,0,2,2,0,1,2.0,1,1.0
Dancer,7,18,17,10,14,17,14,12,0,2,2,0,1,2.0,1,1.0
Dancer,8,17,17,10,12,17,12,13,0,2,2,0,1,2.0,1,1.0
Dancer,9,16,17,10,11,17,11,12,0,2,2,0,1,2.0,1,1.0
Dancer,10,15,17,10,12,17,12,12,0,2,2,0,1,2.0,1,1.0
Dancer,10,20,17,10,12,17,12,13,0,2,2,0,1,2.0,1,1.0
Dancer,9,19,17,9,13,17,13,13,0,2,2,0,1,2.0,1,1.0
Dancer,8,18,17,9,14,17,14,14,0,2,2,0,1,2.0,1,1.0
Dancer,7,17,17,9,12,17,12,14,0,2,2,0,1,2.0,1,1.0
Dancer,6,16,17,9,11,17,11,14,0,2,2,0,1,2.0,1,1.0
Dancer,5,15,17,9,11,17,11,12,0,2,2,0,1,2.0,1,1.0
Dancer,5,20,17,9,12,17,12,11,0,2,2,0,1,2.0,1,1.0
Dancer,6,19,17,9,12,17,12,12,0,2,2,0,1,2.0,1,1.0
Dancer,7,18,17,9,13,17,13,12,0,2,2,0,1,2.0,1,1.0
Dancer,8,17,17,9,12,17,12,13,0,2,2,0,1,2.0,1,1.0
Dancer,9,16,16,9,12,17,12,14,0,2,2,0,1,2.0,1,1.0
Dancer,10,15,16,6,13,17,13,12,0,2,2,0,1,2.0,1,1.0
Dancer,10,20,16,6,13,17,13,11,0,2,2,0,1,2.0,1,1.0
Dancer,9,19,16,6,14,17,14,13,0,2,2,0,1,2.0,1,1.0
Dancer,8,18,16,6,14,17,14,12,0,2,2,0,1,2.0,1,1.0
Dancer,7,17,16,6,14,17,14,12,0,2,2,0,1,2.0,1,1.0
Dancer,6,16,16,6,12,16,12,11,0,2,2,0,1,2.0,1,1.0
Dancer,5,15,16,6,11,16,11,12,0,2,2,0,1,2.0,1,1.0
Dancer,5,20,16,6,12,16,12,12,0,2,2,0,1,2.0,1,1.0
Dancer,6,19,16,6,13,16,13,13,0,2,2,0,1,2.0,1,1.0
Dancer,7,18,16,6,14,16,14,12,0,2,2,0,1,2.0,1,1.0
Dancer,8,17,16,5,12,16,12,12,0,2,2,0,1,2.0,1,1.0
Dancer,9,16,16,5,11,16,11,13,0,2,2,0,1,2.0,1,1.0
Dancer,10,15,16,5,12,16,12,13,0,2,2,0,1,2.0,1,1.0
Dancer,10,20,16,5,12,16,12,14,0,2,2,0,1,2.0,1,1.0
Dancer,9,19,16,5,13,16,13,14,0,2,2,0,1,2.0,1,1.0
Dancer,8,18,15,5,11,16,11,11,0,2,2,0,1,2.0,1,1.0
Dancer,7,17,15,8,12,16,12,13,0,2,2,0,1,2.0,1,1.0
Dancer,6,16,15,8,12,16,12,12,0,2,2,0,1,2.0,1,1.0
Dancer,5,15,15,8,12,16,12,11,0,2,2,0,1,2.0,1,1.0
Dancer,7,16,15,8,13,16,13,14,0,2,2,0,1,2.0,1,1.0
Dancer,6,17,15,8,13,16,13,12,0,2,2,0,1,2.0,1,1.0
Mechanic,5,7,20,18,11,14,5,12,0,0,2,2,1,1.0,0,1.0
