PH-121,HS-101,CY-105,HS-105/12,MT-111,CS-105,CS-106,EL-102,EE-119,ME-107,CS-107,HS-205/20,MT-222,EE-222,MT-224,CS-210,CS-211,CS-203,CS-214,EE-217,CS-212,CS-215,MT-331,EF-303,HS-304,CS-301,CS-302,TC-383,MT-442,EL-332,CS-318,CS-306,CS-312,CS-317,CS-403,CS-421,CS-406,CS-414,CS-419,CS-423,CS-412,CGPA
3.0,6.0,3.0,4.0,7.0,8.0,9.0,4.0,4.0,9.0,4.0,6.0,11.0,7.0,7.0,6.0,4.0,4.0,4.0,8.0,10.0,5.0,10.0,8.0,4.0,12.0,6.0,11.0,7.0,5.0,5.0,5.0,12.0,6.0,6.0,8.0,9.0,10.0,7.0,11.0,6.0,2.343
9.0,9.0,3.0,12.0,6.0,5.0,11.0,6.0,6.0,3.0,3.0,7.0,9.0,3.0,7.0,3.0,7.0,7.0,3.0,10.0,10.0,8.0,7.0,7.0,7.0,12.0,5.0,10.0,3.0,3.0,9.0,5.0,12.0,4.0,7.0,4.0,7.0,8.0,6.0,11.0,6.0,2.274
3.0,3.0,3.0,4.0,5.0,9.0,7.0,7.0,3.0,3.0,3.0,9.0,11.0,3.0,7.0,5.0,12.0,4.0,4.0,6.0,6.0,6.0,7.0,7.0,4.0,9.0,4.0,11.0,12.0,10.0,9.0,4.0,3.0,5.0,8.0,6.0,6.0,4.0,7.0,10.0,6.0,2.04
4.0,4.0,6.0,3.0,6.0,6.0,8.0,7.0,4.0,4.0,6.0,5.0,3.0,3.0,7.0,7.0,8.0,4.0,5.0,9.0,9.0,6.0,5.0,7.0,5.0,4.0,3.0,11.0,3.0,9.0,6.0,4.0,12.0,4.0,7.0,8.0,4.0,9.0,4.0,10.0,6.0,2.034
4.0,11.0,8.0,6.0,8.0,7.0,11.0,9.0,8.0,5.0,7.0,7.0,9.0,6.0,7.0,8.0,9.0,6.0,7.0,7.0,11.0,9.0,6.0,8.0,4.0,8.0,6.0,12.0,3.0,6.0,4.0,3.0,6.0,5.0,9.0,6.0,6.0,12.0,6.0,10.0,6.0,2.505
4.0,3.0,6.0,3.0,5.0,10.0,9.0,4.0,9.0,6.0,3.0,9.0,3.0,3.0,9.0,8.0,7.0,10.0,5.0,10.0,6.0,6.0,8.0,7.0,3.0,5.0,5.0,11.0,12.0,6.0,3.0,7.0,12.0,9.0,7.0,6.0,8.0,10.0,4.0,10.0,6.0,2.26
3.0,10.0,11.0,6.0,6.0,12.0,9.0,11.0,7.0,6.0,10.0,9.0,8.0,9.0,10.0,8.0,12.0,5.0,11.0,12.0,9.0,10.0,12.0,8.0,11.0,9.0,7.0,12.0,10.0,8.0,10.0,7.0,6.0,5.0,11.0,8.0,6.0,12.0,10.0,11.0,9.0,3.103
3.0,6.0,9.0,3.0,8.0,5.0,9.0,8.0,4.0,3.0,3.0,6.0,5.0,4.0,4.0,9.0,5.0,7.0,4.0,7.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,10.0,3.0,10.0,4.0,3.0,10.0,6.0,5.0,5.0,6.0,6.0,3.0,11.0,9.0,1.951
6.0,4.0,3.0,5.0,9.0,7.0,10.0,8.0,6.0,6.0,9.0,10.0,6.0,6.0,11.0,9.0,9.0,6.0,6.0,9.0,9.0,6.0,11.0,9.0,8.0,11.0,9.0,10.0,9.0,9.0,7.0,9.0,12.0,8.0,6.0,11.0,9.0,12.0,10.0,11.0,6.0,2.773
11.0,12.0,7.0,12.0,6.0,9.0,11.0,10.0,9.0,5.0,5.0,10.0,6.0,9.0,10.0,11.0,6.0,6.0,10.0,8.0,12.0,11.0,10.0,10.0,7.0,9.0,10.0,6.0,6.0,12.0,10.0,9.0,6.0,9.0,12.0,9.0,6.0,12.0,11.0,12.0,6.0,3.334
12.0,11.0,7.0,12.0,12.0,9.0,12.0,6.0,9.0,10.0,7.0,11.0,9.0,11.0,12.0,10.0,10.0,8.0,9.0,12.0,10.0,8.0,11.0,9.0,8.0,10.0,9.0,12.0,12.0,12.0,8.0,12.0,6.0,10.0,11.0,9.0,6.0,12.0,11.0,12.0,10.0,3.476
12.0,12.0,10.0,12.0,12.0,8.0,12.0,12.0,10.0,12.0,9.0,12.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,11.0,10.0,6.0,8.0,11.0,11.0,9.0,6.0,6.0,6.0,11.0,12.0,6.0,11.0,12.0,10.0,6.0,12.0,11.0,12.0,11.0,3.765
12.0,12.0,7.0,12.0,7.0,10.0,11.0,6.0,11.0,10.0,7.0,12.0,12.0,11.0,10.0,10.0,6.0,7.0,11.0,11.0,12.0,7.0,10.0,10.0,8.0,11.0,7.0,12.0,5.0,10.0,6.0,9.0,6.0,11.0,11.0,12.0,10.0,12.0,9.0,12.0,6.0,3.356
11.0,10.0,8.0,12.0,12.0,9.0,12.0,12.0,9.0,9.0,6.0,12.0,11.0,9.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,7.0,9.0,9.0,12.0,6.0,11.0,7.0,10.0,6.0,8.0,11.0,9.0,6.0,12.0,6.0,11.0,9.0,3.29
4.0,4.0,8.0,5.0,4.0,7.0,8.0,3.0,5.0,7.0,3.0,8.0,3.0,10.0,5.0,3.0,5.0,5.0,5.0,6.0,9.0,3.0,7.0,7.0,8.0,3.0,3.0,9.0,12.0,3.0,6.0,6.0,4.0,8.0,9.0,4.0,6.0,6.0,8.0,10.0,4.0,1.949
3.0,4.0,3.0,3.0,5.0,6.0,7.0,8.0,6.0,6.0,3.0,8.0,5.0,3.0,7.0,10.0,4.0,9.0,4.0,8.0,9.0,8.0,6.0,9.0,6.0,4.0,9.0,7.0,4.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,9.0,6.0,1.747
5.0,4.0,8.0,7.0,4.0,5.0,11.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,6.0,4.0,5.0,6.0,4.0,9.0,9.0,3.0,11.0,7.0,6.0,3.0,6.0,6.0,8.0,6.0,4.0,6.0,3.0,9.0,6.0,1.835
10.0,7.0,12.0,10.0,11.0,11.0,9.0,6.0,10.0,11.0,9.0,7.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,11.0,11.0,7.0,9.0,10.0,11.0,10.0,8.0,8.0,8.0,12.0,8.0,11.0,9.0,10.0,9.0,11.0,9.0,9.0,3.207
12.0,11.0,12.0,11.0,11.0,6.0,8.0,12.0,11.0,11.0,11.0,9.0,12.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,8.0,12.0,12.0,9.0,10.0,11.0,12.0,11.0,6.0,12.0,9.0,11.0,6.0,12.0,12.0,12.0,6.0,10.0,10.0,10.0,11.0,3.741
6.0,12.0,6.0,12.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,6.0,12.0,6.0,6.0,6.0,12.0,12.0,12.0,6.0,6.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,12.0,6.0,6.0,11.0,12.0,6.0,12.0,3.985
11.0,9.0,12.0,11.0,11.0,12.0,9.0,12.0,11.0,8.0,9.0,10.0,12.0,12.0,11.0,11.0,11.0,11.0,9.0,11.0,11.0,10.0,12.0,8.0,9.0,10.0,11.0,10.0,12.0,12.0,9.0,10.0,12.0,8.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,3.477
11.0,9.0,12.0,11.0,11.0,11.0,9.0,9.0,10.0,8.0,6.0,10.0,12.0,6.0,9.0,11.0,11.0,10.0,8.0,9.0,8.0,9.0,12.0,8.0,6.0,7.0,9.0,7.0,11.0,4.0,4.0,5.0,9.0,6.0,9.0,8.0,6.0,7.0,10.0,9.0,6.0,2.917
12.0,10.0,12.0,11.0,10.0,12.0,10.0,11.0,9.0,10.0,12.0,9.0,12.0,6.0,11.0,12.0,12.0,12.0,10.0,12.0,11.0,10.0,11.0,9.0,10.0,10.0,10.0,8.0,11.0,8.0,7.0,10.0,11.0,7.0,10.0,10.0,8.0,10.0,10.0,7.0,8.0,3.424
6.0,6.0,12.0,11.0,8.0,10.0,7.0,6.0,9.0,8.0,3.0,9.0,3.0,9.0,7.0,10.0,7.0,8.0,4.0,9.0,9.0,6.0,12.0,9.0,7.0,10.0,10.0,10.0,9.0,8.0,5.0,6.0,11.0,9.0,12.0,6.0,9.0,7.0,11.0,10.0,9.0,2.784
10.0,7.0,12.0,11.0,8.0,6.0,11.0,10.0,11.0,8.0,4.0,9.0,8.0,6.0,10.0,9.0,9.0,6.0,8.0,8.0,9.0,8.0,10.0,9.0,6.0,9.0,9.0,6.0,10.0,3.0,3.0,3.0,11.0,5.0,9.0,6.0,6.0,5.0,9.0,9.0,6.0,2.699
10.0,9.0,12.0,11.0,9.0,12.0,9.0,9.0,10.0,10.0,12.0,10.0,12.0,12.0,11.0,12.0,11.0,11.0,10.0,12.0,10.0,11.0,12.0,10.0,9.0,11.0,12.0,10.0,11.0,10.0,7.0,10.0,11.0,7.0,12.0,9.0,10.0,9.0,10.0,9.0,9.0,3.481
11.0,5.0,10.0,12.0,9.0,8.0,11.0,6.0,11.0,5.0,7.0,9.0,9.0,6.0,10.0,9.0,10.0,7.0,8.0,9.0,8.0,9.0,12.0,10.0,6.0,11.0,9.0,8.0,9.0,9.0,7.0,8.0,11.0,10.0,12.0,6.0,9.0,10.0,11.0,11.0,8.0,3.014
12.0,8.0,12.0,12.0,9.0,12.0,11.0,9.0,11.0,9.0,11.0,11.0,11.0,12.0,11.0,12.0,10.0,11.0,10.0,8.0,12.0,11.0,6.0,11.0,8.0,11.0,12.0,10.0,11.0,9.0,8.0,10.0,12.0,9.0,11.0,10.0,11.0,10.0,12.0,12.0,11.0,3.559
12.0,9.0,12.0,10.0,12.0,12.0,7.0,12.0,12.0,9.0,11.0,10.0,12.0,6.0,11.0,12.0,12.0,12.0,11.0,11.0,8.0,11.0,12.0,9.0,10.0,11.0,12.0,12.0,12.0,12.0,9.0,12.0,6.0,12.0,12.0,11.0,12.0,7.0,12.0,12.0,12.0,3.73
12.0,11.0,6.0,12.0,11.0,12.0,9.0,12.0,12.0,9.0,12.0,11.0,6.0,12.0,12.0,6.0,12.0,12.0,12.0,10.0,9.0,11.0,12.0,11.0,10.0,11.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,11.0,3.831
11.0,3.0,12.0,10.0,9.0,12.0,10.0,9.0,11.0,10.0,9.0,9.0,8.0,11.0,9.0,12.0,12.0,10.0,9.0,10.0,10.0,9.0,11.0,10.0,8.0,10.0,11.0,11.0,11.0,8.0,8.0,5.0,10.0,6.0,10.0,9.0,10.0,7.0,9.0,11.0,10.0,3.219
10.0,7.0,12.0,11.0,10.0,11.0,8.0,11.0,11.0,9.0,12.0,9.0,7.0,8.0,10.0,12.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,7.0,7.0,10.0,10.0,8.0,7.0,6.0,5.0,6.0,9.0,6.0,12.0,4.0,8.0,8.0,9.0,6.0,8.0,3.019
12.0,8.0,12.0,11.0,12.0,11.0,10.0,12.0,11.0,9.0,11.0,6.0,10.0,12.0,12.0,12.0,12.0,10.0,12.0,11.0,10.0,12.0,6.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,9.0,12.0,10.0,12.0,12.0,11.0,3.756
12.0,6.0,12.0,6.0,9.0,11.0,11.0,5.0,11.0,8.0,9.0,9.0,8.0,11.0,8.0,9.0,8.0,7.0,6.0,7.0,9.0,7.0,12.0,9.0,6.0,9.0,9.0,6.0,7.0,7.0,6.0,5.0,12.0,7.0,12.0,9.0,8.0,9.0,10.0,6.0,8.0,2.891
10.0,6.0,12.0,7.0,11.0,10.0,12.0,10.0,12.0,11.0,10.0,8.0,6.0,11.0,9.0,11.0,10.0,7.0,8.0,9.0,11.0,9.0,6.0,10.0,9.0,9.0,8.0,10.0,5.0,10.0,5.0,9.0,12.0,10.0,12.0,5.0,7.0,9.0,12.0,11.0,9.0,3.179
12.0,9.0,12.0,9.0,9.0,12.0,9.0,11.0,9.0,10.0,10.0,11.0,11.0,6.0,8.0,10.0,12.0,10.0,6.0,6.0,6.0,10.0,10.0,9.0,7.0,8.0,9.0,11.0,12.0,11.0,7.0,7.0,12.0,8.0,11.0,6.0,9.0,7.0,8.0,7.0,9.0,3.137
10.0,7.0,10.0,9.0,6.0,11.0,9.0,9.0,10.0,6.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,3.0,4.0,6.0,8.0,3.0,9.0,10.0,6.0,5.0,7.0,6.0,4.0,3.0,6.0,5.0,9.0,6.0,10.0,3.0,7.0,11.0,10.0,8.0,5.0,2.424
10.0,4.0,11.0,11.0,5.0,11.0,9.0,3.0,10.0,5.0,5.0,11.0,5.0,3.0,9.0,10.0,9.0,8.0,6.0,9.0,9.0,4.0,11.0,10.0,8.0,10.0,8.0,9.0,10.0,6.0,6.0,6.0,10.0,9.0,12.0,5.0,9.0,8.0,11.0,9.0,7.0,2.737
9.0,3.0,11.0,4.0,9.0,10.0,7.0,7.0,5.0,3.0,5.0,7.0,6.0,7.0,8.0,6.0,5.0,7.0,9.0,5.0,5.0,3.0,3.0,8.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,3.0,9.0,6.0,8.0,6.0,6.0,5.0,9.0,4.0,3.0,1.989
8.0,11.0,10.0,3.0,9.0,9.0,4.0,10.0,3.0,6.0,4.0,10.0,7.0,10.0,6.0,4.0,7.0,4.0,10.0,9.0,5.0,6.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,4.0,6.0,6.0,5.0,3.0,8.0,6.0,6.0,6.0,4.0,6.0,4.0,1.882
11.0,6.0,12.0,12.0,11.0,12.0,10.0,8.0,10.0,9.0,9.0,10.0,8.0,10.0,11.0,12.0,12.0,11.0,8.0,11.0,11.0,10.0,6.0,10.0,9.0,10.0,11.0,11.0,11.0,10.0,9.0,12.0,10.0,9.0,12.0,10.0,11.0,11.0,12.0,12.0,11.0,3.523
12.0,11.0,12.0,12.0,12.0,6.0,9.0,11.0,12.0,12.0,12.0,11.0,12.0,6.0,12.0,6.0,6.0,12.0,12.0,11.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,6.0,12.0,11.0,12.0,6.0,6.0,12.0,11.0,12.0,11.0,11.0,11.0,12.0,3.908
6.0,10.0,12.0,12.0,12.0,12.0,9.0,12.0,11.0,12.0,11.0,9.0,11.0,6.0,11.0,11.0,12.0,11.0,10.0,11.0,11.0,11.0,12.0,11.0,9.0,10.0,11.0,12.0,6.0,10.0,10.0,9.0,11.0,11.0,10.0,9.0,10.0,6.0,10.0,11.0,9.0,3.58
7.0,3.0,10.0,6.0,4.0,6.0,4.0,9.0,7.0,3.0,6.0,10.0,6.0,7.0,5.0,6.0,8.0,9.0,11.0,3.0,6.0,5.0,11.0,9.0,6.0,6.0,8.0,8.0,6.0,7.0,7.0,6.0,10.0,8.0,11.0,5.0,6.0,7.0,9.0,6.0,7.0,2.352
6.0,10.0,12.0,7.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,8.0,12.0,9.0,6.0,12.0,11.0,11.0,8.0,9.0,10.0,7.0,12.0,10.0,7.0,10.0,6.0,9.0,10.0,10.0,4.0,10.0,6.0,11.0,12.0,9.0,9.0,10.0,11.0,11.0,9.0,3.332
10.0,3.0,12.0,12.0,8.0,12.0,8.0,8.0,12.0,11.0,9.0,10.0,3.0,8.0,6.0,10.0,11.0,10.0,7.0,8.0,9.0,10.0,12.0,8.0,9.0,8.0,11.0,12.0,9.0,8.0,11.0,3.0,9.0,7.0,9.0,6.0,6.0,5.0,6.0,8.0,6.0,2.935
9.0,4.0,11.0,11.0,6.0,12.0,6.0,8.0,8.0,8.0,3.0,12.0,6.0,9.0,6.0,6.0,9.0,10.0,5.0,6.0,8.0,6.0,10.0,6.0,4.0,5.0,6.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,9.0,3.0,6.0,6.0,6.0,6.0,3.0,1.923
12.0,9.0,12.0,9.0,9.0,12.0,10.0,9.0,12.0,12.0,12.0,8.0,8.0,9.0,8.0,8.0,11.0,12.0,7.0,6.0,9.0,12.0,7.0,10.0,6.0,9.0,8.0,10.0,8.0,6.0,5.0,5.0,7.0,6.0,11.0,6.0,6.0,6.0,9.0,9.0,7.0,2.918
10.0,6.0,12.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,10.0,9.0,7.0,9.0,7.0,10.0,9.0,7.0,6.0,9.0,8.0,5.0,12.0,9.0,6.0,9.0,8.0,4.0,9.0,6.0,11.0,6.0,11.0,8.0,10.0,6.0,5.0,7.0,8.0,7.0,5.0,2.612
5.0,7.0,10.0,3.0,4.0,9.0,9.0,12.0,9.0,8.0,5.0,10.0,4.0,7.0,6.0,8.0,5.0,7.0,6.0,4.0,11.0,10.0,10.0,9.0,12.0,5.0,3.0,6.0,4.0,3.0,10.0,4.0,8.0,6.0,12.0,6.0,4.0,10.0,11.0,7.0,3.0,2.334
6.0,3.0,11.0,10.0,11.0,9.0,9.0,8.0,7.0,4.0,10.0,9.0,3.0,12.0,5.0,6.0,5.0,8.0,6.0,5.0,7.0,5.0,8.0,9.0,9.0,6.0,3.0,6.0,5.0,5.0,9.0,4.0,6.0,6.0,8.0,6.0,3.0,9.0,9.0,6.0,4.0,2.206
12.0,12.0,12.0,6.0,6.0,12.0,11.0,12.0,12.0,10.0,12.0,11.0,9.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,12.0,12.0,6.0,12.0,12.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,10.0,12.0,12.0,6.0,3.942
10.0,8.0,12.0,12.0,9.0,12.0,10.0,9.0,10.0,11.0,10.0,10.0,8.0,11.0,12.0,12.0,10.0,10.0,9.0,10.0,8.0,10.0,12.0,11.0,9.0,10.0,10.0,9.0,10.0,8.0,5.0,11.0,6.0,9.0,12.0,10.0,10.0,10.0,12.0,10.0,10.0,3.405
12.0,11.0,12.0,12.0,12.0,6.0,11.0,10.0,11.0,12.0,12.0,11.0,12.0,11.0,9.0,12.0,6.0,12.0,12.0,11.0,12.0,12.0,6.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,9.0,12.0,11.0,12.0,10.0,12.0,11.0,11.0,3.843
12.0,6.0,12.0,12.0,9.0,12.0,10.0,10.0,11.0,10.0,5.0,11.0,9.0,10.0,9.0,11.0,11.0,10.0,7.0,9.0,10.0,11.0,12.0,10.0,9.0,10.0,11.0,10.0,11.0,9.0,6.0,11.0,12.0,9.0,12.0,8.0,10.0,9.0,11.0,10.0,9.0,3.339
12.0,10.0,12.0,12.0,11.0,6.0,12.0,11.0,6.0,6.0,6.0,10.0,9.0,11.0,11.0,12.0,6.0,11.0,11.0,9.0,12.0,12.0,6.0,12.0,11.0,6.0,11.0,12.0,12.0,12.0,11.0,11.0,12.0,10.0,12.0,11.0,12.0,11.0,12.0,11.0,11.0,3.818
12.0,10.0,12.0,12.0,12.0,12.0,7.0,10.0,11.0,8.0,9.0,9.0,12.0,12.0,12.0,12.0,11.0,11.0,10.0,11.0,8.0,11.0,12.0,10.0,11.0,10.0,12.0,11.0,12.0,9.0,9.0,10.0,12.0,11.0,12.0,9.0,12.0,9.0,11.0,11.0,11.0,3.607
11.0,9.0,6.0,11.0,12.0,6.0,8.0,12.0,10.0,7.0,12.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,10.0,11.0,10.0,6.0,9.0,9.0,11.0,12.0,11.0,12.0,10.0,5.0,11.0,12.0,9.0,12.0,12.0,10.0,9.0,10.0,9.0,10.0,3.528
11.0,5.0,12.0,12.0,8.0,12.0,8.0,8.0,10.0,9.0,6.0,9.0,8.0,11.0,10.0,12.0,10.0,10.0,7.0,10.0,10.0,9.0,12.0,9.0,8.0,8.0,11.0,11.0,12.0,8.0,3.0,10.0,11.0,9.0,12.0,8.0,9.0,9.0,10.0,6.0,8.0,3.149
7.0,8.0,12.0,9.0,12.0,10.0,8.0,3.0,6.0,6.0,6.0,9.0,6.0,6.0,4.0,4.0,9.0,6.0,6.0,6.0,8.0,6.0,12.0,6.0,4.0,6.0,7.0,3.0,7.0,7.0,6.0,4.0,10.0,5.0,10.0,4.0,6.0,10.0,6.0,4.0,6.0,2.264
5.0,3.0,9.0,6.0,3.0,9.0,6.0,11.0,6.0,5.0,4.0,9.0,6.0,6.0,9.0,3.0,8.0,6.0,9.0,9.0,7.0,11.0,7.0,6.0,6.0,5.0,3.0,5.0,5.0,3.0,6.0,5.0,6.0,7.0,12.0,5.0,4.0,3.0,8.0,5.0,3.0,2.035
12.0,11.0,6.0,12.0,12.0,6.0,9.0,11.0,10.0,10.0,11.0,11.0,11.0,12.0,6.0,12.0,12.0,12.0,11.0,12.0,10.0,12.0,12.0,9.0,11.0,11.0,12.0,11.0,10.0,11.0,12.0,10.0,6.0,11.0,12.0,10.0,12.0,10.0,12.0,12.0,11.0,3.714
8.0,9.0,11.0,8.0,8.0,12.0,9.0,9.0,9.0,7.0,12.0,9.0,9.0,6.0,10.0,8.0,8.0,8.0,3.0,9.0,10.0,9.0,12.0,9.0,5.0,8.0,8.0,5.0,12.0,3.0,3.0,6.0,10.0,7.0,11.0,6.0,8.0,5.0,10.0,7.0,6.0,2.706
10.0,6.0,12.0,12.0,11.0,11.0,8.0,10.0,11.0,5.0,9.0,10.0,9.0,10.0,11.0,12.0,12.0,10.0,9.0,9.0,11.0,8.0,12.0,10.0,8.0,11.0,10.0,10.0,9.0,9.0,6.0,11.0,12.0,10.0,12.0,9.0,9.0,9.0,11.0,10.0,10.0,3.339
11.0,12.0,6.0,12.0,6.0,6.0,10.0,11.0,12.0,12.0,6.0,10.0,12.0,12.0,12.0,12.0,6.0,12.0,12.0,12.0,11.0,6.0,6.0,12.0,12.0,12.0,12.0,12.0,6.0,12.0,12.0,11.0,12.0,11.0,12.0,10.0,6.0,9.0,11.0,9.0,12.0,3.876
11.0,6.0,12.0,12.0,9.0,12.0,10.0,6.0,10.0,7.0,3.0,9.0,10.0,5.0,9.0,10.0,10.0,7.0,5.0,10.0,10.0,10.0,12.0,10.0,7.0,8.0,9.0,10.0,6.0,5.0,4.0,9.0,12.0,7.0,12.0,9.0,9.0,10.0,10.0,9.0,8.0,3.019
9.0,3.0,12.0,9.0,8.0,9.0,10.0,6.0,10.0,6.0,7.0,12.0,4.0,7.0,9.0,11.0,8.0,10.0,9.0,8.0,9.0,9.0,12.0,9.0,7.0,8.0,10.0,6.0,7.0,6.0,3.0,7.0,11.0,9.0,9.0,7.0,6.0,10.0,10.0,9.0,7.0,2.763
9.0,6.0,12.0,9.0,10.0,12.0,8.0,12.0,10.0,9.0,8.0,9.0,11.0,9.0,10.0,10.0,11.0,10.0,6.0,8.0,9.0,9.0,11.0,9.0,8.0,8.0,9.0,10.0,12.0,9.0,6.0,7.0,10.0,9.0,11.0,8.0,10.0,9.0,10.0,8.0,7.0,3.111
8.0,8.0,11.0,12.0,9.0,12.0,9.0,10.0,11.0,10.0,8.0,9.0,12.0,9.0,8.0,10.0,9.0,9.0,5.0,10.0,9.0,9.0,12.0,10.0,11.0,9.0,10.0,10.0,12.0,9.0,6.0,9.0,12.0,8.0,12.0,9.0,9.0,10.0,10.0,8.0,9.0,3.211
8.0,8.0,11.0,5.0,5.0,7.0,8.0,3.0,6.0,4.0,10.0,8.0,8.0,6.0,7.0,8.0,9.0,6.0,3.0,9.0,8.0,6.0,12.0,8.0,4.0,6.0,10.0,7.0,9.0,4.0,6.0,8.0,9.0,5.0,10.0,7.0,7.0,7.0,9.0,8.0,7.0,2.414
10.0,5.0,11.0,12.0,9.0,11.0,9.0,12.0,8.0,5.0,7.0,10.0,4.0,6.0,6.0,11.0,9.0,6.0,5.0,9.0,9.0,4.0,10.0,5.0,7.0,9.0,7.0,10.0,10.0,5.0,11.0,8.0,9.0,8.0,12.0,6.0,7.0,8.0,10.0,9.0,7.0,2.779
10.0,3.0,12.0,10.0,9.0,12.0,11.0,10.0,11.0,10.0,9.0,10.0,8.0,4.0,10.0,11.0,12.0,10.0,9.0,10.0,11.0,10.0,12.0,9.0,8.0,11.0,11.0,9.0,11.0,6.0,4.0,4.0,9.0,8.0,12.0,8.0,9.0,8.0,11.0,6.0,7.0,3.099
8.0,4.0,12.0,11.0,7.0,12.0,11.0,3.0,9.0,6.0,5.0,10.0,3.0,3.0,9.0,9.0,9.0,8.0,4.0,9.0,10.0,5.0,9.0,10.0,6.0,8.0,7.0,7.0,6.0,5.0,6.0,5.0,6.0,4.0,12.0,3.0,7.0,7.0,11.0,9.0,6.0,2.444
8.0,11.0,7.0,3.0,9.0,9.0,11.0,11.0,6.0,3.0,3.0,7.0,3.0,6.0,5.0,4.0,6.0,4.0,9.0,8.0,5.0,3.0,9.0,4.0,6.0,5.0,3.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.896
9.0,4.0,12.0,10.0,11.0,12.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,6.0,7.0,11.0,10.0,10.0,6.0,8.0,8.0,8.0,10.0,8.0,6.0,9.0,9.0,9.0,11.0,7.0,4.0,7.0,10.0,7.0,12.0,6.0,8.0,5.0,9.0,4.0,6.0,2.87
11.0,10.0,12.0,6.0,11.0,6.0,11.0,12.0,12.0,12.0,9.0,8.0,10.0,6.0,9.0,11.0,12.0,12.0,9.0,8.0,10.0,11.0,12.0,10.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,10.0,12.0,9.0,6.0,11.0,10.0,9.0,11.0,9.0,11.0,3.648
12.0,6.0,12.0,12.0,6.0,12.0,12.0,6.0,6.0,6.0,12.0,9.0,12.0,6.0,11.0,12.0,6.0,12.0,6.0,11.0,11.0,6.0,6.0,11.0,11.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,12.0,6.0,12.0,12.0,7.0,12.0,9.0,11.0,3.868
9.0,9.0,11.0,10.0,11.0,11.0,12.0,3.0,10.0,12.0,12.0,9.0,11.0,12.0,9.0,11.0,12.0,12.0,11.0,11.0,10.0,12.0,12.0,10.0,10.0,11.0,11.0,10.0,11.0,9.0,9.0,5.0,10.0,6.0,11.0,8.0,9.0,7.0,9.0,8.0,7.0,3.303
9.0,9.0,12.0,10.0,8.0,6.0,9.0,10.0,12.0,12.0,12.0,9.0,9.0,9.0,6.0,9.0,10.0,9.0,6.0,5.0,9.0,10.0,12.0,10.0,8.0,10.0,8.0,9.0,11.0,8.0,9.0,5.0,9.0,6.0,6.0,8.0,6.0,9.0,9.0,7.0,7.0,3.01
9.0,6.0,12.0,10.0,8.0,12.0,9.0,8.0,10.0,8.0,12.0,10.0,9.0,8.0,10.0,11.0,9.0,4.0,6.0,8.0,9.0,9.0,11.0,11.0,8.0,10.0,9.0,10.0,12.0,9.0,6.0,7.0,10.0,9.0,12.0,6.0,9.0,11.0,12.0,8.0,10.0,3.114
11.0,8.0,11.0,11.0,10.0,6.0,10.0,11.0,11.0,10.0,8.0,9.0,9.0,9.0,5.0,11.0,12.0,12.0,7.0,8.0,9.0,3.0,12.0,8.0,7.0,10.0,9.0,6.0,11.0,9.0,6.0,5.0,11.0,8.0,6.0,7.0,10.0,6.0,9.0,6.0,8.0,3.015
6.0,8.0,7.0,8.0,10.0,7.0,8.0,10.0,8.0,3.0,5.0,12.0,4.0,4.0,8.0,4.0,7.0,3.0,6.0,9.0,6.0,6.0,7.0,4.0,6.0,5.0,3.0,7.0,3.0,6.0,6.0,3.0,3.0,6.0,11.0,6.0,4.0,6.0,9.0,6.0,3.0,1.886
